Date_Time,time_pt,Lease,Site,Sensor,AirTemp_C
8/5/2021 14:04,2,TBOC,South,Air,15.53
8/5/2021 14:14,2,TBOC,South,Air,15.44
8/5/2021 14:24,2,TBOC,South,Air,15.57
8/5/2021 14:34,2,TBOC,South,Air,15.87
8/5/2021 14:44,2,TBOC,South,Air,15.96
8/5/2021 14:54,2,TBOC,South,Air,15.83
8/5/2021 15:04,2,TBOC,South,Air,15.74
8/5/2021 15:14,2,TBOC,South,Air,15.7
8/5/2021 15:24,2,TBOC,South,Air,15.7
8/5/2021 15:34,2,TBOC,South,Air,15.7
8/5/2021 15:44,2,TBOC,South,Air,15.48
8/5/2021 15:54,2,TBOC,South,Air,15.4
8/5/2021 16:04,2,TBOC,South,Air,15.44
8/5/2021 16:14,2,TBOC,South,Air,15.57
8/5/2021 16:24,2,TBOC,South,Air,15.7
8/5/2021 16:34,2,TBOC,South,Air,15.78
8/5/2021 16:44,2,TBOC,South,Air,15.7
8/5/2021 16:54,2,TBOC,South,Air,15.78
8/5/2021 17:04,2,TBOC,South,Air,15.66
8/5/2021 17:14,2,TBOC,South,Air,15.83
8/5/2021 17:24,2,TBOC,South,Air,16.08
8/5/2021 17:34,2,TBOC,South,Air,16.17
8/5/2021 17:44,2,TBOC,South,Air,16.3
8/5/2021 17:54,2,TBOC,South,Air,16.73
8/5/2021 18:04,2,TBOC,South,Air,17.07
8/5/2021 18:14,2,TBOC,South,Air,17.24
8/5/2021 18:24,2,TBOC,South,Air,16.6
8/5/2021 18:34,2,TBOC,South,Air,16.26
8/5/2021 18:44,2,TBOC,South,Air,16.21
8/5/2021 18:54,2,TBOC,South,Air,16.21
8/5/2021 19:04,2,TBOC,South,Air,16.34
8/5/2021 19:14,2,TBOC,South,Air,16.34
8/5/2021 19:24,2,TBOC,South,Air,16.26
8/5/2021 19:34,2,TBOC,South,Air,16.39
8/5/2021 19:44,2,TBOC,South,Air,16.34
8/5/2021 19:54,2,TBOC,South,Air,16.26
8/5/2021 20:04,2,TBOC,South,Air,16.26
8/5/2021 20:14,2,TBOC,South,Air,16.43
8/5/2021 20:24,2,TBOC,South,Air,16.51
8/5/2021 20:34,2,TBOC,South,Air,16.51
8/5/2021 20:44,2,TBOC,South,Air,16.43
8/5/2021 20:54,2,TBOC,South,Air,16.6
8/5/2021 21:04,2,TBOC,South,Air,16.64
8/5/2021 21:14,2,TBOC,South,Air,16.64
8/5/2021 21:24,2,TBOC,South,Air,16.69
8/5/2021 21:34,2,TBOC,South,Air,16.47
8/5/2021 21:44,2,TBOC,South,Air,16.51
8/5/2021 21:54,2,TBOC,South,Air,16.6
8/5/2021 22:04,2,TBOC,South,Air,16.64
8/5/2021 22:14,2,TBOC,South,Air,16.56
8/5/2021 22:24,2,TBOC,South,Air,16.51
8/5/2021 22:34,2,TBOC,South,Air,16.39
8/5/2021 22:44,2,TBOC,South,Air,16.13
8/5/2021 22:54,2,TBOC,South,Air,16.08
8/5/2021 23:04,2,TBOC,South,Air,16.08
8/5/2021 23:14,2,TBOC,South,Air,16.17
8/5/2021 23:24,2,TBOC,South,Air,15.96
8/5/2021 23:34,2,TBOC,South,Air,15.96
8/5/2021 23:44,2,TBOC,South,Air,15.91
8/5/2021 23:54,2,TBOC,South,Air,15.74
8/6/2021 0:04,3,TBOC,South,Air,15.83
8/6/2021 0:14,3,TBOC,South,Air,15.7
8/6/2021 0:24,3,TBOC,South,Air,15.78
8/6/2021 0:34,3,TBOC,South,Air,15.57
8/6/2021 0:44,3,TBOC,South,Air,15.48
8/6/2021 0:54,3,TBOC,South,Air,15.57
8/6/2021 1:04,3,TBOC,South,Air,15.4
8/6/2021 1:14,3,TBOC,South,Air,15.27
8/6/2021 1:24,3,TBOC,South,Air,15.36
8/6/2021 1:34,3,TBOC,South,Air,15.36
8/6/2021 1:44,3,TBOC,South,Air,15.23
8/6/2021 1:54,3,TBOC,South,Air,15.18
8/6/2021 2:04,3,TBOC,South,Air,15.01
8/6/2021 2:14,3,TBOC,South,Air,14.97
8/6/2021 2:24,3,TBOC,South,Air,14.97
8/6/2021 2:34,3,TBOC,South,Air,14.84
8/6/2021 2:44,3,TBOC,South,Air,14.71
8/6/2021 2:54,3,TBOC,South,Air,14.63
8/6/2021 3:04,3,TBOC,South,Air,14.45
8/6/2021 3:14,3,TBOC,South,Air,14.41
8/6/2021 3:24,3,TBOC,South,Air,14.41
8/6/2021 3:34,3,TBOC,South,Air,14.24
8/6/2021 3:44,3,TBOC,South,Air,14.2
8/6/2021 3:54,3,TBOC,South,Air,13.94
8/6/2021 4:04,3,TBOC,South,Air,13.85
8/6/2021 4:14,3,TBOC,South,Air,13.81
8/6/2021 4:24,3,TBOC,South,Air,13.68
8/6/2021 4:34,3,TBOC,South,Air,13.55
8/6/2021 4:44,3,TBOC,South,Air,13.6
8/6/2021 4:54,3,TBOC,South,Air,13.55
8/6/2021 5:04,3,TBOC,South,Air,13.55
8/6/2021 5:14,3,TBOC,South,Air,13.55
8/6/2021 5:24,3,TBOC,South,Air,13.38
8/6/2021 5:34,3,TBOC,South,Air,13.34
8/6/2021 5:44,3,TBOC,South,Air,13.21
8/6/2021 5:54,3,TBOC,South,Air,13
8/6/2021 6:04,3,TBOC,South,Air,13
8/6/2021 6:14,3,TBOC,South,Air,12.35
8/6/2021 6:24,3,TBOC,South,Air,12.18
8/6/2021 6:34,3,TBOC,South,Air,12.18
8/6/2021 6:44,3,TBOC,South,Air,12.31
8/6/2021 6:54,3,TBOC,South,Air,12.1
8/6/2021 7:04,3,TBOC,South,Air,12.27
8/6/2021 7:14,3,TBOC,South,Air,12.57
8/6/2021 7:24,3,TBOC,South,Air,12.78
8/6/2021 7:34,3,TBOC,South,Air,13.04
8/6/2021 7:44,3,TBOC,South,Air,13.3
8/6/2021 7:54,3,TBOC,South,Air,13.55
8/6/2021 8:04,3,TBOC,South,Air,13.55
8/6/2021 8:14,3,TBOC,South,Air,13.51
8/6/2021 8:24,3,TBOC,South,Air,13.64
8/6/2021 8:34,3,TBOC,South,Air,13.81
8/6/2021 8:44,3,TBOC,South,Air,14.07
8/6/2021 8:54,3,TBOC,South,Air,14.11
8/6/2021 9:04,3,TBOC,South,Air,14.54
8/6/2021 9:14,3,TBOC,South,Air,14.88
8/6/2021 9:24,3,TBOC,South,Air,15.23
8/6/2021 9:34,3,TBOC,South,Air,15.4
8/6/2021 9:44,3,TBOC,South,Air,15.7
8/6/2021 9:54,3,TBOC,South,Air,16.04
8/6/2021 10:04,3,TBOC,South,Air,16.64
8/6/2021 10:14,3,TBOC,South,Air,17.07
8/6/2021 10:24,3,TBOC,South,Air,17.5
8/6/2021 10:34,3,TBOC,South,Air,18.06
8/6/2021 10:44,3,TBOC,South,Air,18.62
8/6/2021 10:54,3,TBOC,South,Air,19.09
8/6/2021 11:04,3,TBOC,South,Air,19.52
8/6/2021 11:14,3,TBOC,South,Air,19.77
8/6/2021 11:24,3,TBOC,South,Air,19.99
8/6/2021 11:34,3,TBOC,South,Air,20.03
8/6/2021 11:44,3,TBOC,South,Air,19.99
8/6/2021 11:54,3,TBOC,South,Air,20.2
8/6/2021 12:04,3,TBOC,South,Air,20.55
8/6/2021 12:14,3,TBOC,South,Air,21.02
8/6/2021 12:24,3,TBOC,South,Air,21.32
8/6/2021 12:34,3,TBOC,South,Air,21.36
8/6/2021 12:44,3,TBOC,South,Air,21.06
8/6/2021 12:54,3,TBOC,South,Air,20.98
8/6/2021 13:04,3,TBOC,South,Air,20.8
8/6/2021 13:14,3,TBOC,South,Air,20.42
8/6/2021 13:24,3,TBOC,South,Air,19.86
8/6/2021 13:34,3,TBOC,South,Air,19.39
8/6/2021 13:44,3,TBOC,South,Air,18.7
8/6/2021 13:54,3,TBOC,South,Air,18.19
8/6/2021 14:04,3,TBOC,South,Air,18.06
8/6/2021 14:14,3,TBOC,South,Air,17.97
8/6/2021 14:24,3,TBOC,South,Air,17.97
8/6/2021 14:34,3,TBOC,South,Air,17.8
8/6/2021 14:44,3,TBOC,South,Air,17.72
8/6/2021 14:54,3,TBOC,South,Air,17.54
8/6/2021 15:04,3,TBOC,South,Air,17.46
8/6/2021 15:14,3,TBOC,South,Air,17.5
8/6/2021 15:24,3,TBOC,South,Air,17.59
8/6/2021 15:34,3,TBOC,South,Air,17.29
8/6/2021 15:44,3,TBOC,South,Air,17.24
8/6/2021 15:54,3,TBOC,South,Air,17.29
8/6/2021 16:04,3,TBOC,South,Air,17.46
8/6/2021 16:14,3,TBOC,South,Air,17.41
8/6/2021 16:24,3,TBOC,South,Air,17.37
8/6/2021 16:34,3,TBOC,South,Air,17.37
8/6/2021 16:44,3,TBOC,South,Air,17.29
8/6/2021 16:54,3,TBOC,South,Air,17.11
8/6/2021 17:04,3,TBOC,South,Air,16.9
8/6/2021 17:14,3,TBOC,South,Air,16.73
8/6/2021 17:24,3,TBOC,South,Air,16.51
8/6/2021 17:34,3,TBOC,South,Air,16.43
8/6/2021 17:44,3,TBOC,South,Air,16.34
8/6/2021 17:54,3,TBOC,South,Air,16.13
8/6/2021 18:04,3,TBOC,South,Air,15.96
8/6/2021 18:14,3,TBOC,South,Air,16.17
8/6/2021 18:24,3,TBOC,South,Air,16.04
8/6/2021 18:34,3,TBOC,South,Air,15.96
8/6/2021 18:44,3,TBOC,South,Air,16.13
8/6/2021 18:54,3,TBOC,South,Air,16.04
8/6/2021 19:04,3,TBOC,South,Air,15.96
8/6/2021 19:14,3,TBOC,South,Air,15.87
8/6/2021 19:24,3,TBOC,South,Air,15.7
8/6/2021 19:34,3,TBOC,South,Air,15.66
8/6/2021 19:44,3,TBOC,South,Air,15.57
8/6/2021 19:54,3,TBOC,South,Air,15.57
8/6/2021 20:04,3,TBOC,South,Air,15.57
8/6/2021 20:14,3,TBOC,South,Air,15.57
8/6/2021 20:24,3,TBOC,South,Air,15.44
8/6/2021 20:34,3,TBOC,South,Air,15.48
8/6/2021 20:44,3,TBOC,South,Air,15.48
8/6/2021 20:54,3,TBOC,South,Air,15.53
8/6/2021 21:04,3,TBOC,South,Air,15.4
8/6/2021 21:14,3,TBOC,South,Air,15.36
8/6/2021 21:24,3,TBOC,South,Air,15.4
8/6/2021 21:34,3,TBOC,South,Air,15.4
8/6/2021 21:44,3,TBOC,South,Air,15.4
8/6/2021 21:54,3,TBOC,South,Air,15.31
8/6/2021 22:04,3,TBOC,South,Air,15.36
8/6/2021 22:14,3,TBOC,South,Air,15.4
8/6/2021 22:24,3,TBOC,South,Air,15.27
8/6/2021 22:34,3,TBOC,South,Air,15.36
8/6/2021 22:44,3,TBOC,South,Air,15.23
8/6/2021 22:54,3,TBOC,South,Air,15.23
8/6/2021 23:04,3,TBOC,South,Air,14.97
8/6/2021 23:14,3,TBOC,South,Air,14.8
8/6/2021 23:24,3,TBOC,South,Air,14.8
8/6/2021 23:34,3,TBOC,South,Air,14.71
8/6/2021 23:44,3,TBOC,South,Air,14.71
8/6/2021 23:54,3,TBOC,South,Air,14.5
8/7/2021 0:04,3,TBOC,South,Air,14.28
8/7/2021 0:14,3,TBOC,South,Air,14.28
8/7/2021 0:24,3,TBOC,South,Air,14.45
8/7/2021 0:34,3,TBOC,South,Air,14.33
8/7/2021 0:44,3,TBOC,South,Air,14.37
8/7/2021 0:54,3,TBOC,South,Air,14.07
8/7/2021 1:04,3,TBOC,South,Air,14.07
8/7/2021 1:14,3,TBOC,South,Air,14.07
8/7/2021 1:24,3,TBOC,South,Air,14.07
8/7/2021 1:34,3,TBOC,South,Air,14.11
8/7/2021 1:44,3,TBOC,South,Air,14.11
8/7/2021 1:54,3,TBOC,South,Air,13.9
8/7/2021 2:04,3,TBOC,South,Air,13.85
8/7/2021 2:14,3,TBOC,South,Air,13.73
8/7/2021 2:24,3,TBOC,South,Air,13.64
8/7/2021 2:34,3,TBOC,South,Air,13.55
8/7/2021 2:44,3,TBOC,South,Air,13.43
8/7/2021 2:54,3,TBOC,South,Air,13.51
8/7/2021 3:04,3,TBOC,South,Air,13.51
8/7/2021 3:14,3,TBOC,South,Air,13.43
8/7/2021 3:24,3,TBOC,South,Air,13.34
8/7/2021 3:34,3,TBOC,South,Air,13.25
8/7/2021 3:44,3,TBOC,South,Air,13.04
8/7/2021 3:54,3,TBOC,South,Air,13.04
8/7/2021 4:04,3,TBOC,South,Air,13
8/7/2021 4:14,3,TBOC,South,Air,12.74
8/7/2021 4:24,3,TBOC,South,Air,12.74
8/7/2021 4:34,3,TBOC,South,Air,12.7
8/7/2021 4:44,3,TBOC,South,Air,12.78
8/7/2021 4:54,3,TBOC,South,Air,12.74
8/7/2021 5:04,3,TBOC,South,Air,12.61
8/7/2021 5:14,3,TBOC,South,Air,12.7
8/7/2021 5:24,3,TBOC,South,Air,12.7
8/7/2021 5:34,3,TBOC,South,Air,12.78
8/7/2021 5:44,3,TBOC,South,Air,12.87
8/7/2021 5:54,3,TBOC,South,Air,12.87
8/7/2021 6:04,3,TBOC,South,Air,12.82
8/7/2021 6:14,3,TBOC,South,Air,12.74
8/7/2021 6:24,3,TBOC,South,Air,12.61
8/7/2021 6:34,3,TBOC,South,Air,12.48
8/7/2021 6:44,3,TBOC,South,Air,12.44
8/7/2021 6:54,3,TBOC,South,Air,12.52
8/7/2021 7:04,3,TBOC,South,Air,12.65
8/7/2021 7:14,3,TBOC,South,Air,12.61
8/7/2021 7:24,3,TBOC,South,Air,12.87
8/7/2021 7:34,3,TBOC,South,Air,13.08
8/7/2021 7:44,3,TBOC,South,Air,13.21
8/7/2021 7:54,3,TBOC,South,Air,13.55
8/7/2021 8:04,3,TBOC,South,Air,13.73
8/7/2021 8:14,3,TBOC,South,Air,13.85
8/7/2021 8:24,3,TBOC,South,Air,14.28
8/7/2021 8:34,3,TBOC,South,Air,14.45
8/7/2021 8:44,3,TBOC,South,Air,14.84
8/7/2021 8:54,3,TBOC,South,Air,14.84
8/7/2021 9:04,3,TBOC,South,Air,14.84
8/7/2021 9:14,3,TBOC,South,Air,15.18
8/7/2021 9:24,3,TBOC,South,Air,15.44
8/7/2021 9:34,3,TBOC,South,Air,15.7
8/7/2021 9:44,3,TBOC,South,Air,15.96
8/7/2021 9:54,3,TBOC,South,Air,16.08
8/7/2021 10:04,3,TBOC,South,Air,16.04
8/7/2021 10:14,3,TBOC,South,Air,16.04
8/7/2021 10:24,3,TBOC,South,Air,16.08
8/7/2021 10:34,3,TBOC,South,Air,16.13
8/7/2021 10:44,3,TBOC,South,Air,16.3
8/7/2021 10:54,3,TBOC,South,Air,16.47
8/7/2021 11:04,3,TBOC,South,Air,16.69
8/7/2021 11:14,3,TBOC,South,Air,16.99
8/7/2021 11:24,3,TBOC,South,Air,17.37
8/7/2021 11:34,3,TBOC,South,Air,17.67
8/7/2021 11:44,3,TBOC,South,Air,18.14
8/7/2021 11:54,3,TBOC,South,Air,18.44
8/7/2021 12:04,3,TBOC,South,Air,18.83
8/7/2021 12:14,3,TBOC,South,Air,19.09
8/7/2021 12:24,3,TBOC,South,Air,19.3
8/7/2021 12:34,3,TBOC,South,Air,19.56
8/7/2021 12:44,3,TBOC,South,Air,20.2
8/7/2021 12:54,3,TBOC,South,Air,20.5
8/7/2021 13:04,3,TBOC,South,Air,20.68
8/7/2021 13:14,3,TBOC,South,Air,20.68
8/7/2021 13:24,3,TBOC,South,Air,20.63
8/7/2021 13:34,3,TBOC,South,Air,20.59
8/7/2021 13:44,3,TBOC,South,Air,20.37
8/7/2021 13:54,3,TBOC,South,Air,20.42
8/7/2021 14:04,3,TBOC,South,Air,20.55
8/7/2021 14:14,3,TBOC,South,Air,20.89
8/7/2021 14:24,3,TBOC,South,Air,21.15
8/7/2021 14:34,3,TBOC,South,Air,21.19
8/7/2021 14:44,3,TBOC,South,Air,20.93
8/7/2021 14:54,3,TBOC,South,Air,20.85
8/7/2021 15:04,3,TBOC,South,Air,20.5
8/7/2021 15:14,3,TBOC,South,Air,20.25
8/7/2021 15:24,3,TBOC,South,Air,20.33
8/7/2021 15:34,3,TBOC,South,Air,20.42
8/7/2021 15:44,3,TBOC,South,Air,20.68
8/7/2021 15:54,3,TBOC,South,Air,20.42
8/7/2021 16:04,3,TBOC,South,Air,20.5
8/7/2021 16:14,3,TBOC,South,Air,20.5
8/7/2021 16:24,3,TBOC,South,Air,20.2
8/7/2021 16:34,3,TBOC,South,Air,20.12
8/7/2021 16:44,3,TBOC,South,Air,20.29
8/7/2021 16:54,3,TBOC,South,Air,20.07
8/7/2021 17:04,3,TBOC,South,Air,19.99
8/7/2021 17:14,3,TBOC,South,Air,19.99
8/7/2021 17:24,3,TBOC,South,Air,20.03
8/7/2021 17:34,3,TBOC,South,Air,19.86
8/7/2021 17:44,3,TBOC,South,Air,19.35
8/7/2021 17:54,3,TBOC,South,Air,19.22
8/7/2021 18:04,3,TBOC,South,Air,19.17
8/7/2021 18:14,3,TBOC,South,Air,19.35
8/7/2021 18:24,3,TBOC,South,Air,19.35
8/7/2021 18:34,3,TBOC,South,Air,19.35
8/7/2021 18:44,3,TBOC,South,Air,19.52
8/7/2021 18:54,3,TBOC,South,Air,19.52
8/7/2021 19:04,3,TBOC,South,Air,19.47
8/7/2021 19:14,3,TBOC,South,Air,18.96
8/7/2021 19:24,3,TBOC,South,Air,18.27
8/7/2021 19:34,3,TBOC,South,Air,17.72
8/7/2021 19:44,3,TBOC,South,Air,17.24
8/7/2021 19:54,3,TBOC,South,Air,16.69
8/7/2021 20:04,3,TBOC,South,Air,16.04
8/7/2021 20:14,3,TBOC,South,Air,15.7
8/7/2021 20:24,3,TBOC,South,Air,15.4
8/7/2021 20:34,3,TBOC,South,Air,15.27
8/7/2021 20:44,3,TBOC,South,Air,15.06
8/7/2021 20:54,3,TBOC,South,Air,14.58
8/7/2021 21:04,3,TBOC,South,Air,14.58
8/7/2021 21:14,3,TBOC,South,Air,14.5
8/7/2021 21:24,3,TBOC,South,Air,13.98
8/7/2021 21:34,3,TBOC,South,Air,13.51
8/7/2021 21:44,3,TBOC,South,Air,13.38
8/7/2021 21:54,3,TBOC,South,Air,13.12
8/7/2021 22:04,3,TBOC,South,Air,13.04
8/7/2021 22:14,3,TBOC,South,Air,13.08
8/7/2021 22:24,3,TBOC,South,Air,13.38
8/7/2021 22:34,3,TBOC,South,Air,13.64
8/7/2021 22:44,3,TBOC,South,Air,13.94
8/7/2021 22:54,3,TBOC,South,Air,14.07
8/7/2021 23:04,3,TBOC,South,Air,14.41
8/7/2021 23:14,3,TBOC,South,Air,14.54
8/7/2021 23:24,3,TBOC,South,Air,14.41
8/7/2021 23:34,3,TBOC,South,Air,14.63
8/7/2021 23:44,3,TBOC,South,Air,14.71
8/7/2021 23:54,3,TBOC,South,Air,14.58
8/8/2021 0:04,3,TBOC,South,Air,14.41
8/8/2021 0:14,3,TBOC,South,Air,14.5
8/8/2021 0:24,3,TBOC,South,Air,14.41
8/8/2021 0:34,3,TBOC,South,Air,14.28
8/8/2021 0:44,3,TBOC,South,Air,14.37
8/8/2021 0:54,3,TBOC,South,Air,14.28
8/8/2021 1:04,3,TBOC,South,Air,14.2
8/8/2021 1:14,3,TBOC,South,Air,14.28
8/8/2021 1:24,3,TBOC,South,Air,14.28
8/8/2021 1:34,3,TBOC,South,Air,14.15
8/8/2021 1:44,3,TBOC,South,Air,14.11
8/8/2021 1:54,3,TBOC,South,Air,14.03
8/8/2021 2:04,3,TBOC,South,Air,14.07
8/8/2021 2:14,3,TBOC,South,Air,14.11
8/8/2021 2:24,3,TBOC,South,Air,14.03
8/8/2021 2:34,3,TBOC,South,Air,13.85
8/8/2021 2:44,3,TBOC,South,Air,13.64
8/8/2021 2:54,3,TBOC,South,Air,13.51
8/8/2021 3:04,3,TBOC,South,Air,13.64
8/8/2021 3:14,3,TBOC,South,Air,13.77
8/8/2021 3:24,3,TBOC,South,Air,13.85
8/8/2021 3:34,3,TBOC,South,Air,13.9
8/8/2021 3:44,3,TBOC,South,Air,13.77
8/8/2021 3:54,3,TBOC,South,Air,13.73
8/8/2021 4:04,3,TBOC,South,Air,13.77
8/8/2021 4:14,3,TBOC,South,Air,13.81
8/8/2021 4:24,3,TBOC,South,Air,13.85
8/8/2021 4:34,3,TBOC,South,Air,13.94
8/8/2021 4:44,3,TBOC,South,Air,14.15
8/8/2021 4:54,3,TBOC,South,Air,13.85
8/8/2021 5:04,3,TBOC,South,Air,13.77
8/8/2021 5:14,3,TBOC,South,Air,13.73
8/8/2021 5:24,3,TBOC,South,Air,13.77
8/8/2021 5:34,3,TBOC,South,Air,13.81
8/8/2021 5:44,3,TBOC,South,Air,13.85
8/8/2021 5:54,3,TBOC,South,Air,13.85
8/8/2021 6:04,3,TBOC,South,Air,13.9
8/8/2021 6:14,3,TBOC,South,Air,14.07
8/8/2021 6:24,3,TBOC,South,Air,14.03
8/8/2021 6:34,3,TBOC,South,Air,14.03
8/8/2021 6:44,3,TBOC,South,Air,14.03
8/8/2021 6:54,3,TBOC,South,Air,14.03
8/8/2021 7:04,3,TBOC,South,Air,14.15
8/8/2021 7:14,3,TBOC,South,Air,14.33
8/8/2021 7:24,3,TBOC,South,Air,14.5
8/8/2021 7:34,3,TBOC,South,Air,14.54
8/8/2021 7:44,3,TBOC,South,Air,14.54
8/8/2021 7:54,3,TBOC,South,Air,14.67
8/8/2021 8:04,3,TBOC,South,Air,14.84
8/8/2021 8:14,3,TBOC,South,Air,14.8
8/8/2021 8:24,3,TBOC,South,Air,14.84
8/8/2021 8:34,3,TBOC,South,Air,15.01
8/8/2021 8:44,3,TBOC,South,Air,15.14
8/8/2021 8:54,3,TBOC,South,Air,15.31
8/8/2021 9:04,3,TBOC,South,Air,15.48
8/8/2021 9:14,3,TBOC,South,Air,15.57
8/8/2021 9:24,3,TBOC,South,Air,15.66
8/8/2021 9:34,3,TBOC,South,Air,15.7
8/8/2021 9:44,3,TBOC,South,Air,15.87
8/8/2021 9:54,3,TBOC,South,Air,16.08
8/8/2021 10:04,3,TBOC,South,Air,16.3
8/8/2021 10:14,3,TBOC,South,Air,16.47
8/8/2021 10:24,3,TBOC,South,Air,16.47
8/8/2021 10:34,3,TBOC,South,Air,16.6
8/8/2021 10:44,3,TBOC,South,Air,16.81
8/8/2021 10:54,3,TBOC,South,Air,17.03
8/8/2021 11:04,3,TBOC,South,Air,17.37
8/8/2021 11:14,3,TBOC,South,Air,17.59
8/8/2021 11:24,3,TBOC,South,Air,18.23
8/8/2021 11:34,3,TBOC,South,Air,18.57
8/8/2021 11:44,3,TBOC,South,Air,18.87
8/8/2021 11:54,3,TBOC,South,Air,19.05
8/8/2021 12:04,3,TBOC,South,Air,19.22
8/8/2021 12:14,3,TBOC,South,Air,19.82
8/8/2021 12:24,3,TBOC,South,Air,20.2
8/8/2021 12:34,3,TBOC,South,Air,20.29
8/8/2021 12:44,3,TBOC,South,Air,20.29
8/8/2021 12:54,3,TBOC,South,Air,20.46
8/8/2021 13:04,3,TBOC,South,Air,20.85
8/8/2021 13:14,3,TBOC,South,Air,20.93
8/8/2021 13:24,3,TBOC,South,Air,21.32
8/8/2021 13:34,3,TBOC,South,Air,21.62
8/8/2021 13:44,3,TBOC,South,Air,22.13
8/8/2021 13:54,3,TBOC,South,Air,22.31
8/8/2021 14:04,3,TBOC,South,Air,22.56
8/8/2021 14:14,3,TBOC,South,Air,22.48
8/8/2021 14:24,3,TBOC,South,Air,22.65
8/8/2021 14:34,3,TBOC,South,Air,22.56
8/8/2021 14:44,3,TBOC,South,Air,21.88
8/8/2021 14:54,3,TBOC,South,Air,21.58
8/8/2021 15:04,3,TBOC,South,Air,21.45
8/8/2021 15:14,3,TBOC,South,Air,21.75
8/8/2021 15:24,3,TBOC,South,Air,22.31
8/8/2021 15:34,3,TBOC,South,Air,20.98
8/8/2021 15:44,3,TBOC,South,Air,20.42
8/8/2021 15:54,3,TBOC,South,Air,19.9
8/8/2021 16:04,3,TBOC,South,Air,19.77
8/8/2021 16:14,3,TBOC,South,Air,19.69
8/8/2021 16:24,3,TBOC,South,Air,19.39
8/8/2021 16:34,3,TBOC,South,Air,19.52
8/8/2021 16:44,3,TBOC,South,Air,19.17
8/8/2021 16:54,3,TBOC,South,Air,19.17
8/8/2021 17:04,3,TBOC,South,Air,18.19
8/8/2021 17:14,3,TBOC,South,Air,17.5
8/8/2021 17:24,3,TBOC,South,Air,17.07
8/8/2021 17:34,3,TBOC,South,Air,16.9
8/8/2021 17:44,3,TBOC,South,Air,16.81
8/8/2021 17:54,3,TBOC,South,Air,16.69
8/8/2021 18:04,3,TBOC,South,Air,16.73
8/8/2021 18:14,3,TBOC,South,Air,16.81
8/8/2021 18:24,3,TBOC,South,Air,17.03
8/8/2021 18:34,3,TBOC,South,Air,17.11
8/8/2021 18:44,3,TBOC,South,Air,16.9
8/8/2021 18:54,3,TBOC,South,Air,16.47
8/8/2021 19:04,3,TBOC,South,Air,16.26
8/8/2021 19:14,3,TBOC,South,Air,16.6
8/8/2021 19:24,3,TBOC,South,Air,16.3
8/8/2021 19:34,3,TBOC,South,Air,15.83
8/8/2021 19:44,3,TBOC,South,Air,15.48
8/8/2021 19:54,3,TBOC,South,Air,15.36
8/8/2021 20:04,3,TBOC,South,Air,15.06
8/8/2021 20:14,3,TBOC,South,Air,15.06
8/8/2021 20:24,3,TBOC,South,Air,15.1
8/8/2021 20:34,3,TBOC,South,Air,14.97
8/8/2021 20:44,3,TBOC,South,Air,14.88
8/8/2021 20:54,3,TBOC,South,Air,14.88
8/8/2021 21:04,3,TBOC,South,Air,14.8
8/8/2021 21:14,3,TBOC,South,Air,14.75
8/8/2021 21:24,3,TBOC,South,Air,14.93
8/8/2021 21:34,3,TBOC,South,Air,14.75
8/8/2021 21:44,3,TBOC,South,Air,14.84
8/8/2021 21:54,3,TBOC,South,Air,15.01
8/8/2021 22:04,3,TBOC,South,Air,14.97
8/8/2021 22:14,3,TBOC,South,Air,14.84
8/8/2021 22:24,3,TBOC,South,Air,14.88
8/8/2021 22:34,3,TBOC,South,Air,14.93
8/8/2021 22:44,3,TBOC,South,Air,15.06
8/8/2021 22:54,3,TBOC,South,Air,15.1
8/8/2021 23:04,3,TBOC,South,Air,14.97
8/8/2021 23:14,3,TBOC,South,Air,15.14
8/8/2021 23:24,3,TBOC,South,Air,15.1
8/8/2021 23:34,3,TBOC,South,Air,15.1
8/8/2021 23:44,3,TBOC,South,Air,14.75
8/8/2021 23:54,3,TBOC,South,Air,13.9
8/9/2021 0:04,3,TBOC,South,Air,13.43
8/9/2021 0:14,3,TBOC,South,Air,13.43
8/9/2021 0:24,3,TBOC,South,Air,13.38
8/9/2021 0:34,3,TBOC,South,Air,13.43
8/9/2021 0:44,3,TBOC,South,Air,13.43
8/9/2021 0:54,3,TBOC,South,Air,13.64
8/9/2021 1:04,3,TBOC,South,Air,13.55
8/9/2021 1:14,3,TBOC,South,Air,13.73
8/9/2021 1:24,3,TBOC,South,Air,13.68
8/9/2021 1:34,3,TBOC,South,Air,13.81
8/9/2021 1:44,3,TBOC,South,Air,13.77
8/9/2021 1:54,3,TBOC,South,Air,14.15
8/9/2021 2:04,3,TBOC,South,Air,14.03
8/9/2021 2:14,3,TBOC,South,Air,14.07
8/9/2021 2:24,3,TBOC,South,Air,13.81
8/9/2021 2:34,3,TBOC,South,Air,13.68
8/9/2021 2:44,3,TBOC,South,Air,13.55
8/9/2021 2:54,3,TBOC,South,Air,13.43
8/9/2021 3:04,3,TBOC,South,Air,13.38
8/9/2021 3:14,3,TBOC,South,Air,13.43
8/9/2021 3:24,3,TBOC,South,Air,13.47
8/9/2021 3:34,3,TBOC,South,Air,13.47
8/9/2021 3:44,3,TBOC,South,Air,13.43
8/9/2021 3:54,3,TBOC,South,Air,13.55
8/9/2021 4:04,3,TBOC,South,Air,13.68
